Date,Open,High,Low,Close,Adj Close,Volume
2005-02-28,6.382857,6.448571,6.280000,6.408571,5.592844,162902600
2005-03-01,6.427143,6.444286,6.308571,6.357143,5.547963,117047000
2005-03-02,6.321429,6.412857,6.297143,6.302857,5.500586,114540300
2005-03-03,6.338572,6.344285,5.888571,5.970000,5.210097,352913400
2005-03-04,6.108572,6.144286,5.978571,6.115714,5.337265,189154700
2005-03-07,6.114286,6.178571,6.050000,6.107143,5.329785,112658000
2005-03-08,5.985714,6.022857,5.728571,5.790000,5.053010,255362800
2005-03-09,5.662857,5.754286,5.547143,5.621428,4.905895,330616300
2005-03-10,5.647143,5.751429,5.585714,5.690000,4.965738,194277300
2005-03-11,5.744286,5.798572,5.685714,5.752857,5.020596,158207700
2005-03-14,5.788571,5.827143,5.645714,5.760000,5.026829,151346300
2005-03-15,5.805714,5.877143,5.750000,5.851429,5.106618,127152200
2005-03-16,5.887143,6.044286,5.825714,5.882857,5.134048,174453300
2005-03-17,5.932857,6.125714,5.902857,6.035714,5.267448,200480000
2005-03-18,6.190000,6.205714,6.071429,6.137143,5.355966,235037600
2005-03-21,6.184286,6.281428,6.122857,6.242857,5.448224,135282000
2005-03-22,6.244286,6.280000,6.097143,6.118571,5.339759,137853800
2005-03-23,6.064286,6.200000,6.002857,6.078571,5.304849,152455800
2005-03-24,6.130000,6.142857,6.071429,6.071429,5.298615,88176200
2005-03-28,6.107143,6.137143,6.067143,6.075714,5.302355,68852700
2005-03-29,6.080000,6.118571,5.928571,5.964286,5.205112,115339000
2005-03-30,6.010000,6.114286,5.974286,6.114286,5.336017,98739900
2005-03-31,6.064286,6.074286,5.941429,5.952857,5.195137,159033700
2005-04-01,6.012857,6.025714,5.795714,5.841429,5.097892,160321000
2005-04-04,5.855714,5.901429,5.737143,5.870000,5.122827,145003600
2005-04-05,5.888571,6.034286,5.870000,5.984286,5.222565,139059900
2005-04-06,6.057143,6.115714,6.021429,6.047143,5.277422,103706400
2005-04-07,6.047143,6.250000,6.035714,6.222857,5.430769,126746900
2005-04-08,6.242857,6.350000,6.220000,6.248571,5.453210,162487500
2005-04-11,6.307143,6.321429,5.987143,5.988572,5.226305,205415700
2005-04-12,6.070000,6.170000,6.001429,6.094285,5.318564,245265300
2005-04-13,6.135714,6.141428,5.770000,5.862857,5.116593,342986700
2005-04-14,5.544286,5.651429,5.262857,5.322857,4.645328,688298100
2005-04-15,5.231429,5.321429,5.040000,5.050000,4.407203,432021800
2005-04-18,5.000000,5.185714,4.857143,5.088572,4.440863,331794400
2005-04-19,5.228571,5.348571,5.124286,5.298572,4.624134,270410700
2005-04-20,5.380000,5.391428,5.062857,5.072857,4.427149,236282900
2005-04-21,5.200000,5.315714,5.128572,5.311429,4.635354,189898100
2005-04-22,5.262857,5.285714,4.985714,5.071429,4.425903,209782300
2005-04-25,5.212857,5.288571,5.158571,5.282857,4.610418,186615100
2005-04-26,5.254286,5.358572,5.160000,5.170000,4.511927,202626900
2005-04-27,5.127143,5.194286,5.072857,5.135714,4.482005,153472200
2005-04-28,5.184286,5.191429,5.034286,5.077143,4.430891,143776500
2005-04-29,5.164286,5.175714,5.031428,5.151429,4.495720,167907600
2005-05-02,5.172857,5.235714,5.145714,5.204286,4.541849,116480000
2005-05-03,5.200000,5.248571,5.147143,5.172857,4.514421,124184900
2005-05-04,5.158571,5.314286,5.157143,5.307143,4.631614,112044100
2005-05-05,5.321429,5.324286,5.210000,5.240000,4.573017,96841500
2005-05-06,5.270000,5.332857,5.255714,5.320000,4.642834,81561900
2005-05-09,5.325714,5.350000,5.250000,5.281428,4.609171,88923800
2005-05-10,5.250000,5.321429,5.190000,5.202857,4.540602,110065900
2005-05-11,5.028572,5.095714,4.730000,5.087143,4.439618,510495300
2005-05-12,5.060000,5.084286,4.857143,4.875714,4.255099,242560500
2005-05-13,4.885714,5.032857,4.867143,4.967143,4.334891,175678300
2005-05-16,4.937143,5.100000,4.932857,5.078571,4.432137,118573700
2005-05-17,5.020000,5.065714,4.934286,5.051429,4.408447,147086100
2005-05-18,5.064286,5.365714,4.998571,5.120000,4.468293,159180700
2005-05-19,5.111429,5.382857,5.111429,5.364286,4.681484,198290400
2005-05-20,5.321429,5.378572,5.312857,5.364286,4.681484,113162700
2005-05-23,5.407143,5.700000,5.407143,5.680000,4.957010,260643600
2005-05-24,5.635714,5.712857,5.575714,5.671429,4.949531,148365000
2005-05-25,5.642857,5.707143,5.617143,5.682857,4.959505,99001700
2005-05-26,5.705714,5.848571,5.705714,5.820000,5.079192,131380200
2005-05-27,5.805714,5.827143,5.715714,5.794286,5.056749,79002000
2005-05-31,5.808571,5.820000,5.654286,5.680000,4.957010,101051300
2005-06-01,5.698571,5.822857,5.694286,5.757143,5.024334,113453200
2005-06-02,5.721428,5.760000,5.657143,5.720000,4.991919,93493400
2005-06-03,5.451428,5.511428,5.395714,5.462857,4.767508,239217300
2005-06-06,5.475714,5.518571,5.365714,5.417143,4.727612,202991600
2005-06-07,5.371428,5.390000,5.207143,5.220000,4.555563,186316200
2005-06-08,5.232857,5.321429,5.224286,5.274286,4.602938,101001600
2005-06-09,5.285714,5.420000,5.260000,5.378572,4.693950,97563900
2005-06-10,5.342857,5.342857,5.074286,5.115714,4.464551,169733200
2005-06-13,5.127143,5.230000,5.117143,5.128572,4.475773,108943100
2005-06-14,5.131429,5.164286,5.107143,5.142857,4.488240,86961700
2005-06-15,5.267143,5.328571,5.185714,5.304286,4.629120,140835800
2005-06-16,5.312857,5.440000,5.260000,5.425714,4.735093,136918600
2005-06-17,5.495714,5.505714,5.404286,5.472857,4.776236,149031400
2005-06-20,5.407143,5.441429,5.350000,5.372857,4.688964,80929100
2005-06-21,5.388571,5.455714,5.340000,5.408571,4.720132,92631700
2005-06-22,5.465714,5.514286,5.448571,5.507143,4.806156,106231300
2005-06-23,5.547143,5.682857,5.521429,5.555714,4.848545,168563500
2005-06-24,5.584286,5.588572,5.382857,5.394286,4.707664,102677400
2005-06-27,5.262857,5.442857,5.240000,5.300000,4.625381,150042900
2005-06-28,5.355714,5.370000,5.310000,5.330000,4.651562,87574900
2005-06-29,5.318572,5.327143,5.160000,5.195714,4.534369,112089600
2005-06-30,5.230000,5.308571,5.187143,5.258572,4.589226,104597500
2005-07-01,5.261428,5.281428,5.184286,5.214286,4.550575,62500200
2005-07-05,5.221428,5.450000,5.214286,5.425714,4.735093,113567300
2005-07-06,5.387143,5.451428,5.314286,5.341429,4.661537,98656600
2005-07-07,5.258572,5.394286,5.257143,5.375714,4.691456,95930800
2005-07-08,5.410000,5.468572,5.352857,5.464286,4.768754,72683800
2005-07-11,5.481429,5.521429,5.397143,5.442857,4.750053,97197100
2005-07-12,5.461429,5.485714,5.415714,5.462857,4.767508,96759600
2005-07-13,5.470000,5.500000,5.414286,5.478571,4.781221,171208800
2005-07-14,5.827143,6.001429,5.747143,5.821429,5.080437,524015100
2005-07-15,5.852857,5.938571,5.780000,5.935714,5.180176,171920700
2005-07-18,5.915714,6.014286,5.910000,5.927143,5.172696,146574400
2005-07-19,5.931428,6.175714,5.867143,6.170000,5.384641,167765500
2005-07-20,6.122857,6.257143,6.092857,6.232857,5.439497,113348900
2005-07-21,6.242857,6.291429,6.128572,6.184286,5.397108,101066000
2005-07-22,6.205714,6.285714,6.198571,6.285714,5.485625,75276600
2005-07-25,6.284286,6.325714,6.247143,6.258572,5.461939,73656800
2005-07-26,6.287143,6.301429,6.194286,6.232857,5.439497,67148200
2005-07-27,6.261428,6.295714,6.095714,6.284286,5.484379,70937300
2005-07-28,6.264286,6.285714,6.185714,6.257143,5.460691,62827800
2005-07-29,6.222857,6.340000,6.037143,6.092857,5.317317,140520100
2005-08-01,6.081429,6.154286,6.011428,6.107143,5.329785,78562400
2005-08-02,6.127143,6.214286,6.087143,6.170000,5.384641,74218900
2005-08-03,6.170000,6.187143,6.110000,6.174286,5.388381,64580600
2005-08-04,6.127143,6.142857,6.041429,6.101429,5.324799,67326000
2005-08-05,6.070000,6.194286,6.002857,6.141428,5.359705,60482800
2005-08-08,6.142857,6.178571,6.087143,6.092857,5.317317,44095800
2005-08-09,6.132857,6.270000,6.130000,6.260000,5.463186,95209800
2005-08-10,6.285714,6.341429,6.187143,6.197143,5.408328,90236300
2005-08-11,6.198571,6.302857,6.178571,6.285714,5.485625,67995900
2005-08-12,6.208571,6.602857,6.194286,6.585714,5.747441,229009200
2005-08-15,6.640000,6.904286,6.635714,6.811429,5.944426,271681900
2005-08-16,6.770000,6.785714,6.601429,6.607143,5.766140,134405600
2005-08-17,6.628572,6.777143,6.624286,6.735714,5.878348,124931100
2005-08-18,6.701428,6.714286,6.535714,6.614286,5.772374,110639900
2005-08-19,6.611429,6.671429,6.538571,6.547143,5.713779,94142300
2005-08-22,6.592857,6.678571,6.465714,6.552857,5.718764,96933200
2005-08-23,6.550000,6.585714,6.474286,6.534286,5.702558,73901100
2005-08-24,6.514286,6.731429,6.512857,6.538571,5.706298,143017700
2005-08-25,6.588572,6.641428,6.544286,6.580000,5.742453,69063400
2005-08-26,6.588572,6.620000,6.480000,6.534286,5.702558,65264500
2005-08-29,6.467143,6.575714,6.465714,6.548572,5.715026,64073800
2005-08-30,6.570000,6.684286,6.560000,6.652857,5.806036,129690400
2005-08-31,6.694286,6.718572,6.610000,6.698571,5.845932,100739100
2005-09-01,6.714286,6.738572,6.584286,6.608572,5.767386,89091800
2005-09-02,6.614286,6.685714,6.588572,6.602857,5.762400,55594700
2005-09-06,6.671429,6.982857,6.650000,6.971428,6.084057,204654800
2005-09-07,7.007143,7.057143,6.845714,6.954286,6.069097,240768500
2005-09-08,7.050000,7.160000,7.020000,7.111429,6.206237,175660100
2005-09-09,7.152857,7.335714,7.112857,7.330000,6.396988,153910400
2005-09-12,7.300000,7.375714,7.225714,7.342857,6.408208,113199100
2005-09-13,7.288571,7.327143,7.188571,7.260000,6.335898,123221000
2005-09-14,7.294286,7.312857,7.065714,7.087143,6.185044,118606600
2005-09-15,7.142857,7.168571,7.047143,7.124286,6.217459,103789000
2005-09-16,7.175714,7.315714,7.135714,7.315714,6.384520,147751100
2005-09-19,7.292857,7.555714,7.292857,7.520000,6.562804,195932800
2005-09-20,7.570000,7.687143,7.560000,7.598571,6.631372,204957200
2005-09-21,7.565714,7.578571,7.408571,7.444286,6.496726,108686900
2005-09-22,7.411428,7.495714,7.331429,7.414286,6.470544,115931900
2005-09-23,7.442857,7.642857,7.405715,7.600000,6.632621,139614300
2005-09-26,7.718572,7.794286,7.617143,7.691429,6.712411,136640700
2005-09-27,7.702857,7.748571,7.632857,7.634286,6.662544,85425900
2005-09-28,7.581429,7.587143,7.227143,7.297143,6.368313,281386000
2005-09-29,7.318572,7.512857,7.258572,7.477143,6.525401,159211500
2005-09-30,7.475714,7.664286,7.411428,7.658571,6.683738,132908300
2005-10-03,7.737143,7.791429,7.668571,7.777143,6.787215,126888300
2005-10-04,7.850000,7.907143,7.662857,7.678571,6.701192,134864800
2005-10-05,7.761428,7.765714,7.535714,7.540000,6.580258,152692400
2005-10-06,7.600000,7.641428,7.267143,7.385714,6.445610,189384300
2005-10-07,7.388571,7.418571,7.221428,7.328571,6.395743,169470700
2005-10-10,7.394286,7.415714,7.182857,7.195714,6.279795,126876400
2005-10-11,7.318572,7.410000,7.200000,7.370000,6.431896,306471200
2005-10-12,6.950000,7.185714,6.838572,7.035714,6.140162,674371600
2005-10-13,7.062857,7.707143,7.038571,7.677143,6.699944,466393900
2005-10-14,7.718572,7.764286,7.541429,7.714286,6.732358,258888000
2005-10-17,7.711429,7.747143,7.525714,7.634286,6.662544,154208600
2005-10-18,7.607143,7.707143,7.457143,7.458571,6.509194,152397000
2005-10-19,7.438571,7.851429,7.315714,7.848571,6.849551,252170800
2005-10-20,7.781428,8.071428,7.764286,8.020000,6.999160,339440500
2005-10-21,8.120000,8.140000,7.908571,7.951428,6.939317,199181500
2005-10-24,7.892857,8.112857,7.870000,8.112857,7.080197,152438300
2005-10-25,8.057143,8.121428,7.955714,8.014286,6.994172,116281900
2005-10-26,8.040000,8.222857,7.988572,8.147142,7.110118,157898300
2005-10-27,8.141429,8.144286,7.915714,7.915714,6.908148,102885300
2005-10-28,8.005714,8.061429,7.738572,7.781428,6.790956,192446800
2005-10-31,7.885714,8.282857,7.821429,8.227143,7.179936,235211200
2005-11-01,8.177143,8.305715,8.124286,8.214286,7.168716,187421500
2005-11-02,8.245714,8.571428,8.228572,8.564285,7.474164,214265100
2005-11-03,8.608571,8.902857,8.581429,8.835714,7.711044,221095700
2005-11-04,8.621428,8.748571,8.517143,8.735714,7.623774,219508800
2005-11-07,8.692857,8.810000,8.591429,8.604285,7.509075,159707800
2005-11-08,8.564285,8.625714,8.442857,8.557143,7.467931,118441400
2005-11-09,8.571428,8.744286,8.571428,8.587143,7.494113,138232500
2005-11-10,8.662857,8.742857,8.430000,8.740000,7.627513,166336100
2005-11-11,8.791429,8.872857,8.762857,8.791429,7.672395,106362200
2005-11-14,8.791429,8.854285,8.701428,8.778571,7.661175,92483300
2005-11-15,8.800000,9.011429,8.780000,8.897142,7.764655,134210300
2005-11-16,9.021428,9.294286,9.012857,9.278571,8.097532,196128800
2005-11-17,9.370000,9.411428,9.178572,9.217143,8.043921,169051400
2005-11-18,9.330000,9.347143,9.195714,9.222857,8.048912,131240200
2005-11-21,9.260000,9.312857,9.102858,9.280000,8.098778,127927800
2005-11-22,9.262857,9.537143,9.217143,9.502857,8.293267,135070600
2005-11-23,9.554286,9.711429,9.527143,9.587143,8.366825,121463300
2005-11-25,9.665714,9.934286,9.642858,9.905714,8.644848,98753200
2005-11-28,10.102858,10.152857,9.867143,9.951428,8.684741,254629900
2005-11-29,9.998571,10.042857,9.621428,9.728572,8.490252,222858300
2005-11-30,9.775714,9.835714,9.645715,9.688571,8.455344,148918700
2005-12-01,9.850000,10.247143,9.830000,10.228572,8.926611,203223300
2005-12-02,10.324286,10.391429,10.100000,10.375714,9.055022,223940500
2005-12-05,10.278571,10.361428,10.212857,10.260000,8.954038,145917800
2005-12-06,10.561429,10.690000,10.478572,10.578571,9.232058,214257400
2005-12-07,10.604285,10.637143,10.445714,10.564285,9.219591,169866200
2005-12-08,10.457143,10.595715,10.371428,10.582857,9.235797,197619800
2005-12-09,10.601429,10.655714,10.478572,10.618571,9.266967,138850600
2005-12-12,10.695714,10.764286,10.651428,10.701428,9.339276,131248600
2005-12-13,10.692857,10.780000,10.601429,10.711429,9.348007,123454100
2005-12-14,10.361428,10.471429,10.038571,10.287143,8.977726,362679100
2005-12-15,10.382857,10.408571,10.192857,10.311429,8.998921,140290500
2005-12-16,10.305715,10.328571,10.151428,10.158571,8.865518,167792800
2005-12-19,10.158571,10.371428,10.148571,10.197143,8.899181,132323800
2005-12-20,10.232857,10.340000,10.160000,10.301429,8.990195,119777000
2005-12-21,10.371428,10.515715,10.362857,10.500000,9.163489,118934200
2005-12-22,10.558572,10.641429,10.514286,10.574286,9.228320,92652700
2005-12-23,10.595715,10.608571,10.471429,10.478572,9.144790,57464400
2005-12-27,10.571428,10.740000,10.564285,10.604285,9.254500,147647500
2005-12-28,10.638572,10.680000,10.474286,10.510000,9.172215,99528800
2005-12-29,10.540000,10.545714,10.202857,10.207143,8.907909,122506300
2005-12-30,10.130000,10.347143,10.048572,10.270000,8.962764,156065700
2006-01-03,10.340000,10.678572,10.321428,10.678572,9.319328,201808600
2006-01-04,10.732857,10.854285,10.642858,10.710000,9.346760,154900900
2006-01-05,10.690000,10.700000,10.535714,10.625714,9.273201,112355600
2006-01-06,10.750000,10.957143,10.650000,10.900000,9.512576,176114400
2006-01-09,10.961429,11.028571,10.820000,10.864285,9.481407,168760200
2006-01-10,10.892858,11.698571,10.832857,11.551429,10.081086,569967300
2006-01-11,11.977143,12.114285,11.798572,11.985714,10.460091,373448600
2006-01-12,12.138572,12.342857,11.945714,12.041429,10.508714,320202400
2006-01-13,12.141429,12.287143,12.085714,12.227143,10.670790,194076400
2006-01-17,12.242857,12.340000,11.981428,12.101429,10.561076,208905900
2006-01-18,11.868571,12.007143,11.692857,11.784286,10.284300,300159300
2006-01-19,11.607142,11.665714,11.248571,11.291429,9.854178,423962000
2006-01-20,11.325714,11.434286,10.832857,10.870000,9.486392,283689700
2006-01-23,10.871428,11.365714,10.857142,11.095715,9.683376,264932500
2006-01-24,11.251429,11.345715,10.824286,10.862857,9.480160,285563600
2006-01-25,11.055715,11.071428,10.464286,10.600000,9.250761,318946600
2006-01-26,10.647142,10.775714,10.275714,10.332857,9.017617,295346800
2006-01-27,10.421429,10.514286,10.157143,10.290000,8.980219,238466200
2006-01-30,10.167143,10.942857,10.124286,10.714286,9.350501,349600300
2006-01-31,10.785714,10.905714,10.535714,10.787143,9.414084,228385500
2006-02-01,10.707143,10.922857,10.662857,10.774285,9.402865,130296600
2006-02-02,10.728572,10.765715,10.292857,10.300000,8.988946,176830500
2006-02-03,10.320000,10.398571,10.148571,10.264286,8.957775,173030900
2006-02-06,10.288571,10.358571,9.534286,9.614285,8.390513,412941900
2006-02-07,9.752857,9.925714,9.525714,9.657143,8.427917,347207700
2006-02-08,9.784286,9.868571,9.428572,9.830000,8.578771,238278600
2006-02-09,9.871428,9.890000,9.218572,9.278571,8.097532,287441000
2006-02-10,9.311429,9.667143,8.985714,9.615714,8.391761,440119400
2006-02-13,9.518572,9.535714,9.234285,9.244286,8.067611,220874500
2006-02-14,9.300000,9.728572,9.285714,9.662857,8.432902,290234700
2006-02-15,9.594286,9.945714,9.535714,9.888572,8.629889,289942800
2006-02-16,9.987143,10.144286,9.925714,10.081429,8.798195,237043800
2006-02-17,10.042857,10.127143,9.944285,10.041429,8.763286,143999800
2006-02-21,10.084286,10.114285,9.811429,9.868571,8.612433,194901700
2006-02-22,9.857142,10.238571,9.714286,10.188571,8.891699,244559700
2006-02-23,10.255714,10.428572,10.204286,10.250000,8.945311,214229400
2006-02-24,10.305715,10.412857,10.171429,10.208571,8.909158,133686000
2006-02-27,10.284286,10.302857,10.092857,10.141429,8.850558,197810200
2006-02-28,10.225715,10.342857,9.728572,9.784286,8.538877,316745100
2006-03-01,9.834286,9.927143,9.717143,9.871428,8.614928,190954400
2006-03-02,9.855714,9.998571,9.810000,9.944285,8.678511,156318400
2006-03-03,9.914286,9.987143,9.647142,9.674286,8.442877,184417100
2006-03-06,9.670000,9.674286,9.277143,9.354285,8.163608,228166400
2006-03-07,9.394286,9.557143,9.297143,9.472857,8.267088,218219400
2006-03-08,9.470000,9.600000,9.335714,9.380000,8.186051,163312800
2006-03-09,9.425714,9.495714,9.115714,9.132857,7.970368,199826200
2006-03-10,9.150000,9.212857,8.921429,9.027143,7.878108,260785700
2006-03-13,9.292857,9.468572,9.255714,9.382857,8.188544,215296900
2006-03-14,9.395715,9.617143,9.357142,9.617143,8.393006,160505100
2006-03-15,9.672857,9.720000,9.360000,9.461429,8.257113,222999000
2006-03-16,9.550000,9.557143,9.185715,9.187143,8.017742,187409600
2006-03-17,9.250000,9.362857,9.158571,9.237143,8.061376,203010500
2006-03-20,9.317142,9.351429,9.124286,9.141429,7.977845,151360300
2006-03-21,8.830000,9.191428,8.770000,8.830000,7.706058,336341600
2006-03-22,8.880000,9.035714,8.752857,8.810000,7.688606,336473900
2006-03-23,8.831429,8.842857,8.515715,8.594286,7.500346,356956600
2006-03-24,8.607142,8.705714,8.432858,8.565714,7.475411,267995000
2006-03-27,8.621428,8.768572,8.485714,8.501429,7.419310,277018000
2006-03-28,8.518572,8.591429,8.321428,8.387143,7.319571,342580700
2006-03-29,8.447143,8.931429,8.238571,8.904285,7.770886,586708500
2006-03-30,8.974286,9.042857,8.790000,8.964286,7.823253,347662700
2006-03-31,9.035714,9.087143,8.891429,8.960000,7.819509,203839300
2006-04-03,9.095715,9.160000,8.944285,8.950000,7.810785,203947800
2006-04-04,8.871428,8.888572,8.721429,8.738571,7.626266,232981000
2006-04-05,9.244286,9.601429,9.164286,9.601429,8.379294,558352200
2006-04-06,9.757143,10.292857,9.742857,10.177143,8.881725,665942200
2006-04-07,10.132857,10.172857,9.781428,9.970000,8.700952,386309700
2006-04-10,10.041429,10.132857,9.778571,9.810000,8.561317,225878800
2006-04-11,9.855714,9.900000,9.581429,9.712857,8.476539,234829000
2006-04-12,9.715714,9.738571,9.471429,9.530000,8.316957,184973600
2006-04-13,9.477143,9.634286,9.401428,9.495714,8.287037,183669500
2006-04-17,9.501429,9.548572,9.192857,9.258572,8.080076,180484500
2006-04-18,9.291429,9.495714,9.255714,9.460000,8.255866,198711100
2006-04-19,9.545714,9.571428,9.352858,9.378572,8.184803,271508300
2006-04-20,9.930000,10.000000,9.457143,9.661428,8.431658,416745700
2006-04-21,9.741428,9.805715,9.495714,9.577143,8.358097,197246700
2006-04-24,9.550000,9.560000,9.357142,9.392858,8.197271,176757000
2006-04-25,9.422857,9.512857,9.365714,9.452857,8.249634,132265700
2006-04-26,9.521428,9.754286,9.485714,9.735714,8.496487,177721600
2006-04-27,9.675714,9.980000,9.621428,9.908571,8.647338,211486800
2006-04-28,9.911428,10.185715,9.885715,10.055715,8.775755,190009400
2006-05-01,10.110000,10.220000,9.880000,9.942857,8.677263,187595100
2006-05-02,10.021428,10.282857,10.015715,10.231428,8.929103,192915800
2006-05-03,10.261429,10.278571,10.025714,10.162857,8.869259,171747800
2006-05-04,10.174286,10.412857,10.065714,10.161428,8.868014,215105100
2006-05-05,10.265715,10.321428,10.164286,10.270000,8.962764,140977900
2006-05-08,10.427143,10.542857,10.245714,10.270000,8.962764,148712900
2006-05-09,10.260000,10.365714,10.088572,10.147142,8.855547,132916700
2006-05-10,10.184286,10.190000,9.944285,10.085714,8.801938,114972200
2006-05-11,10.112857,10.120000,9.650000,9.735714,8.496487,203172200
2006-05-12,9.692857,9.812857,9.551429,9.671429,8.440387,160443500
2006-05-15,9.624286,9.768572,9.588572,9.684286,8.451607,132294400
2006-05-16,9.728572,9.750000,9.250000,9.282857,8.101270,234185000
2006-05-17,9.244286,9.385715,9.152857,9.322857,8.136182,188548500
2006-05-18,9.382857,9.465714,9.017143,9.025714,7.876860,164610600
2006-05-19,9.037143,9.268572,8.974286,9.215714,8.042674,246466500
2006-05-22,9.124286,9.141429,8.967143,9.054286,7.901797,179743900
2006-05-23,9.265715,9.312857,9.000000,9.021428,7.873119,173603500
2006-05-24,8.998571,9.092857,8.794286,9.048572,7.896806,229007800
2006-05-25,9.180000,9.207143,9.041429,9.190000,8.020231,115843000
2006-05-26,9.187143,9.222857,9.020000,9.078571,7.922989,108237500
2006-05-30,9.041429,9.042857,8.745714,8.745714,7.632501,140850500
2006-05-31,8.822857,8.827143,8.384286,8.538571,7.451725,320244400
2006-06-01,8.550000,8.897142,8.502857,8.881429,7.750942,235627000
2006-06-02,8.998571,9.014286,8.697143,8.808572,7.687357,171446800
2006-06-05,8.735714,8.735714,8.567142,8.571428,7.480399,151446400
2006-06-06,8.602858,8.661428,8.415714,8.531428,7.445491,181509300
2006-06-07,8.585714,8.628572,8.335714,8.365714,7.300869,187626600
2006-06-08,8.348572,8.704286,8.164286,8.680000,7.575151,349370700
2006-06-09,8.740000,8.794286,8.442857,8.462857,7.385649,193959500
2006-06-12,8.485714,8.532857,8.137143,8.142858,7.106380,179446400
2006-06-13,8.230000,8.442857,8.194285,8.332857,7.272193,270160800
2006-06-14,8.325714,8.397142,8.098572,8.230000,7.182428,219534000
2006-06-15,8.185715,8.534286,8.107142,8.482857,7.403100,297595900
2006-06-16,8.422857,8.455714,8.217143,8.222857,7.176196,209525400
2006-06-19,8.261429,8.311429,8.142858,8.171429,7.131314,176143800
2006-06-20,8.230000,8.335714,8.184286,8.210000,7.164977,168243600
2006-06-21,8.248571,8.387143,8.185715,8.265715,7.213598,215824000
2006-06-22,8.314285,8.535714,8.295714,8.511429,7.428038,241408300
2006-06-23,8.531428,8.595715,8.390000,8.404285,7.334531,165050900
2006-06-26,8.452857,8.457143,8.338572,8.427143,7.354480,116634000
2006-06-27,8.441428,8.460000,8.200000,8.204286,7.159987,137652900
2006-06-28,8.184286,8.185715,7.915714,8.002857,6.984199,212676100
2006-06-29,8.108571,8.441428,8.055715,8.424286,7.351985,218349600
2006-06-30,8.227143,8.250000,8.071428,8.181429,7.140041,184923900
2006-07-03,8.217143,8.311429,8.191428,8.278571,7.224818,48692700
2006-07-05,8.164286,8.228572,8.080000,8.142858,7.106380,129560200
2006-07-06,8.155714,8.200000,7.944286,7.967143,6.953032,158302200
2006-07-07,7.925714,8.078571,7.810000,7.914286,6.906902,199840200
2006-07-10,7.957143,8.070000,7.785714,7.857143,6.857032,132336400
2006-07-11,7.872857,7.998571,7.790000,7.950000,6.938070,206255700
2006-07-12,7.881429,7.891428,7.560000,7.565714,6.602699,231832300
2006-07-13,7.432857,7.731429,7.344285,7.464286,6.514180,312476500
2006-07-14,7.500000,7.555714,7.165714,7.238572,6.317197,248259200
2006-07-17,7.390000,7.587143,7.378572,7.481429,6.529142,256135600
